@relation estimate-W90-occupancy-blockMissing-F100-N15
@attribute temperature numeric
@attribute humidity numeric
@attribute light numeric
@attribute CO2 numeric
@attribute humidityRatio numeric
@attribute class {no,yes}

@data
20.56481187609382,32.721197679664165,11.682438531157956,659.8891920428846,0.004902692989999971,no
20.46333333,32.86333333,0.0,653.33333333,0.00489332,no
20.5,32.9,0.0,651.0,0.00491,no
20.445,32.845,0.0,661.0,0.00488499,no
20.39,32.79,0.0,661.0,0.00486008,no
20.39,32.79,0.0,665.5,0.00486008,no
20.445,32.845,0.0,659.5,0.00488499,no
20.39,32.79,0.0,656.5,0.00486008,no
20.39,32.79,0.0,643.5,0.00486008,no
20.39,32.79,0.0,644.5,0.00486008,no
20.39,32.79,0.0,650.0,0.00486008,no
20.39,32.79,0.0,653.0,0.00486008,no
20.39,32.79,0.0,648.0,0.00486008,no
20.39,32.845,0.0,650.5,0.0048683,no
20.39,32.79,0.0,653.33333333,0.00486008,no
20.39,32.79,0.0,651.0,0.00486008,no
20.39,32.845,0.0,663.0,0.0048683,no
20.39,32.86333333,0.0,661.66666667,0.00487104,no
20.39,32.79,0.0,661.0,0.00486008,no
20.39,32.79,0.0,659.5,0.00486008,no
20.39,32.79,0.0,661.5,0.00486008,no
20.39,32.79,0.0,663.0,0.00486008,no
20.39,32.79,0.0,661.66666667,0.00486008,no
20.39,32.79,0.0,653.0,0.00486008,no
20.39,32.79,0.0,646.0,0.00486008,no
20.39,32.79,0.0,646.5,0.00486008,no
20.39,32.79,0.0,657.0,0.00486008,no
20.39,32.79,0.0,659.5,0.00486008,no
20.39,32.79,0.0,659.0,0.00486008,no
20.39,32.79,0.0,655.0,0.00486008,no
20.39,32.7,0.0,652.0,0.00484664,no
20.39,32.79,0.0,656.0,0.00486008,no
20.39,32.7,0.0,659.0,0.00484664,no
20.39,32.7,0.0,660.0,0.00484664,no
20.39,32.7,0.0,664.33333333,0.00484664,no
20.39,32.7,0.0,664.0,0.00484664,no
20.39,32.7,0.0,665.5,0.00484664,no
20.5,32.79,0.0,661.0,0.00489346,no
20.39,32.7,0.0,661.0,0.00484664,no
20.39,32.7,0.0,662.0,0.00484664,no
20.39,32.7,0.0,663.33333333,0.00484664,no
20.445,32.745,0.0,665.0,0.00487,no
20.5,32.7,0.0,668.5,0.00487992,no
20.5,32.7,0.0,668.0,0.00487992,no
20.39,32.7,0.0,669.0,0.00484664,no
20.39,32.7,0.0,668.0,0.00484664,no
20.39,32.66333333,0.0,664.0,0.00484116,no
20.445,32.645,0.0,665.25,0.00485501,no
20.42666667,32.62666667,0.0,658.0,0.00484673,no
20.39,32.59,0.0,663.5,0.00483021,no
20.39,32.59,0.0,668.33333333,0.00483021,no
20.39,32.59,0.0,672.0,0.00483021,no
20.445,32.645,0.0,675.0,0.00485501,no
20.39,32.59,0.0,674.5,0.00483021,no
20.39,32.545,0.0,671.0,0.00482349,no
20.39,32.5,0.0,670.0,0.00481677,no
20.39,32.545,0.0,672.0,0.00482349,no
20.5,32.59,0.0,670.0,0.00486338,no
20.39,32.5,0.0,678.5,0.00481677,no
20.39,32.5,0.0,679.0,0.00481677,no
20.445,32.545,0.0,675.5,0.00484002,no
20.42666667,32.53,0.0,677.0,0.00483226,no
20.39,32.5,0.0,675.5,0.00481677,no
20.39,32.5,0.0,676.0,0.00481677,no
20.42666667,32.5,0.0,673.66666667,0.00482777,no
20.39,32.5,0.0,674.5,0.00481677,no
20.5,32.5,0.0,675.5,0.00484984,no
20.5,32.5,0.0,675.5,0.00484984,no
20.445,32.5,0.0,676.0,0.00483328,no
20.5,32.5,0.0,675.5,0.00484984,no
20.445,32.45,0.0,681.0,0.00482579,no
20.5,32.5,0.0,675.0,0.00484984,no
20.39,32.4,0.0,677.0,0.00480183,no
20.39,32.4,0.0,678.0,0.00480183,no
20.445,32.45,0.0,672.0,0.00482579,no
20.445,32.45,0.0,672.5,0.00482579,no
20.39,32.4,0.0,671.0,0.00480183,no
20.39,32.29,0.0,675.0,0.0047854,no
20.39,32.29,0.0,679.0,0.0047854,no
20.39,32.29,0.0,673.5,0.0047854,no
20.39,32.29,0.0,676.0,0.0047854,no
20.46333333,32.36333333,0.0,679.33333333,0.00481829,no
20.42666667,32.32666667,0.0,684.66666667,0.00480182,no
20.39,32.29,0.0,685.33333333,0.0047854,no
20.39,32.29,0.0,686.0,0.0047854,no
20.39,32.29,0.0,679.0,0.0047854,no
20.409126415756695,32.265250700180765,0.0,682.134715625465,0.004787401284983543,no
20.407902036211834,32.25336674511605,0.0,682.5185040336852,0.004785254063506336,no
20.406630013604264,32.24137345329733,0.0,682.9022650682315,0.00478307609043088,no
20.40531034793392,32.22927082472444,0.0,683.2859987291009,0.004780867365757173,no
20.40394303920093,32.217058859397355,0.0,683.669705016296,0.004778627889485216,no
20.40252808740502,32.204737557316136,0.0,684.0533839298135,0.004776357661615019,no
20.401065492546575,32.19230691848066,0.0,684.4370354696566,0.004774056682146564,no
20.39955525462522,32.17976694289115,0.0,684.8206596358242,0.004771724951079852,no
20.397997373641246,32.16711763054747,0.0,685.2042564283153,0.004769362468414884,no
20.396391849594444,32.15435898144954,0.0,685.5878258471314,0.0047669692341516644,no
20.394738682484906,32.14149099559743,0.0,685.9713678922701,0.0047645452482902055,no
20.393037872312693,32.128513672991296,0.0,686.3548825637359,0.004762090510830497,no
20.391289419077726,32.11542701363098,0.0,686.7383698615234,0.0047596050217725205,no
20.389493322780023,32.10223101751642,0.0,687.1218297856361,0.004757088781116315,no
20.387649583419527,32.08892568464772,0.0,687.5052623360748,0.0047545417888618415,no
20.39,32.2,0.0,682.0,0.00477196,no
20.39,32.2,0.0,690.5,0.00477196,no
20.39,32.145,0.0,689.0,0.00476375,no
20.39,32.09,0.0,690.0,0.00475554,no
20.39,32.2,0.0,684.0,0.00477196,no
20.39,32.09,0.0,688.0,0.00475554,no
20.39,32.09,0.0,691.0,0.00475554,no
20.39,32.09,0.0,691.0,0.00475554,no
20.39,32.09,0.0,698.0,0.00475554,no
20.39,32.09,0.0,693.5,0.00475554,no
20.39,32.09,0.0,695.33333333,0.00475554,no
20.39,32.09,0.0,688.5,0.00475554,no
20.39,32.09,0.0,685.5,0.00475554,no
20.39,32.09,0.0,686.0,0.00475554,no
20.39,32.0,0.0,688.33333333,0.0047421,no
20.39,32.0,0.0,692.0,0.0047421,no
20.39,32.0,0.0,684.0,0.0047421,no
20.39,32.0,0.0,690.0,0.0047421,no
20.39,32.0,0.0,690.66666667,0.0047421,no
20.39,32.0,0.0,692.0,0.0047421,no
20.39,32.0,0.0,691.0,0.0047421,no
20.39,32.0,0.0,696.0,0.0047421,no
20.39,32.0,0.0,696.0,0.0047421,no
20.39,32.0,0.0,699.0,0.0047421,no
20.39,32.0,0.0,698.33333333,0.0047421,no
20.39,32.0,0.0,694.33333333,0.0047421,no
20.39,32.0,0.0,695.0,0.0047421,no
20.39,32.0,0.0,696.0,0.0047421,no
20.39,32.0,0.0,692.0,0.0047421,no
20.39,32.0,0.0,694.0,0.0047421,no
20.39,32.0,0.0,692.66666667,0.0047421,no
20.39,32.0,0.0,694.66666667,0.0047421,no
20.34,32.0,0.0,694.0,0.00472736,no
20.39,31.89,0.0,700.0,0.00472567,no
20.39,31.89,0.0,694.0,0.00472567,no
20.32333333,31.89,0.0,701.0,0.00470611,no
20.39,31.89,0.0,705.0,0.00472567,no
20.39,31.89,0.0,704.5,0.00472567,no
20.34,31.89,0.0,700.0,0.00471099,no
20.39,31.89,0.0,700.0,0.00472567,no
20.39,31.79,0.0,706.5,0.00471074,no
20.39,31.85666667,0.0,703.33333333,0.0047207,no
20.29,31.79,0.0,697.0,0.00468151,no
20.39,31.79,0.0,698.5,0.00471074,no
20.39,31.79,0.0,699.0,0.00471074,no
20.39,31.79,0.0,700.0,0.00471074,no
20.39,31.79,0.0,695.0,0.00471074,no
20.34,31.79,0.0,701.0,0.00469611,no
20.34,31.79,0.0,698.5,0.00469611,no
20.39,31.79,0.0,699.0,0.00471074,no
20.39,31.79,0.0,699.0,0.00471074,no
20.35666667,31.79,0.0,702.0,0.00470098,no
20.39,31.7,0.0,703.0,0.00469731,no
20.29,31.745,0.0,700.0,0.00467483,no
20.32333333,31.7,0.0,701.0,0.00467786,no
20.39,31.7,0.0,708.5,0.00469731,no
20.39,31.7,0.0,706.0,0.00469731,no
20.34,31.7,0.0,708.5,0.00468271,no
20.39,31.7,0.0,707.0,0.00469731,no
20.34,31.65,0.0,706.5,0.00467527,no
20.29,31.6,0.0,700.5,0.00465332,no
20.39,31.6,0.0,712.0,0.00468238,no
20.35666667,31.6,0.0,710.0,0.00467267,no
20.39,31.6,0.0,705.0,0.00468238,no
20.39,31.6,0.0,709.5,0.00468238,no
20.35666667,31.56666667,0.0,704.0,0.00466771,no
20.29,31.6,0.0,708.5,0.00465332,no
20.29,31.55,0.0,710.5,0.0046459,no
20.29,31.5,0.0,708.5,0.00463849,no
20.34,31.5,0.0,707.5,0.00465295,no
20.34,31.5,0.0,707.5,0.00465295,no
20.29,31.5,0.0,706.0,0.00463849,no
20.29,31.5,0.0,709.0,0.00463849,no
20.29,31.5,0.0,706.5,0.00463849,no
20.29,31.5,0.0,706.33333333,0.00463849,no
20.29,31.39,0.0,713.0,0.00462217,no
20.29,31.445,0.0,707.5,0.00463033,no
20.32333333,31.39,0.0,710.66666667,0.00463177,no
20.32333333,31.39,0.0,711.66666667,0.00463177,no
20.39,31.34,0.0,717.0,0.00464356,no
20.34,31.29,0.0,713.5,0.0046217,no
20.34,31.29,0.0,713.0,0.0046217,no
20.29,31.2,0.0,713.5,0.00459398,no
20.29,31.29,0.0,715.5,0.00460733,no
20.29,31.29,0.0,713.0,0.00460733,no
20.29556231710524,31.249835564760158,0.0,714.2791910096579,0.004602879702288213,no
20.293127411393296,31.231953873502203,0.0,714.6449530878749,0.004599514171796675,no
20.290662009446564,31.213889140334583,0.0,715.0119918958326,0.0045961126919490435,no
20.288166111265213,31.1956413652573,0.0,715.3803074335364,0.004592675262745315,no
20.285639716849165,31.17721054827034,0.0,715.7498997009803,0.004589201884185489,no
20.28308282619838,31.158596689373855,0.0,716.1207686981638,0.004585692556269571,no
20.280495439312833,31.139799788567732,0.0,716.4929144250921,0.00458214727899756,no
20.277877556192628,31.120819845851898,0.0,716.866336881763,0.00457856605236945,no
20.27522917683775,31.101656861226527,0.0,717.2410360681748,0.004574948876385261,no
20.29,31.0,0.0,722.0,0.00456432,no
20.29,31.1,0.0,722.5,0.00457915,no
20.245,31.1,0.0,723.0,0.00456634,no
20.29,31.05,0.0,720.5,0.00457173,no
20.245,31.05,0.0,721.0,0.00455894,no
20.29,31.0,0.0,722.0,0.00456432,no
20.29,31.06666667,0.0,720.66666667,0.00457421,no
20.29,31.03333333,0.0,723.66666667,0.00456926,no
20.29,31.0,0.0,715.33333333,0.00456432,no
20.29,31.0,0.0,718.0,0.00456432,no
20.29,31.0,0.0,715.0,0.00456432,no
20.29,31.0,0.0,712.0,0.00456432,no
20.29,31.0,0.0,718.0,0.00456432,no
20.29,31.0,0.0,718.5,0.00456432,no
20.29,31.0,0.0,719.33333333,0.00456432,no
20.29,31.0,0.0,716.0,0.00456432,no
20.29,30.89,0.0,717.5,0.004548,no
20.245,30.84,0.0,728.0,0.00452788,no
20.245,30.84,0.0,728.0,0.00452788,no
20.245,30.84,0.0,728.0,0.00452788,no
20.29,30.89,0.0,727.0,0.004548,no
20.29,30.84,0.0,723.0,0.00454059,no
20.26,30.85666667,0.0,724.66666667,0.00453458,no
20.29,30.89,0.0,717.0,0.004548,no
20.29,30.89,0.0,713.0,0.004548,no
20.29,30.79,0.0,709.5,0.00453317,no
20.23,30.66333333,0.0,715.33333333,0.00449755,no
20.26,30.76,0.0,717.66666667,0.00452027,no
20.29,30.695,0.0,720.5,0.00451909,no
20.245,30.65,0.0,714.5,0.00449979,no
20.2,30.65,0.0,715.5,0.00448719,no
20.245,30.65,0.0,715.0,0.00449979,no
20.29,30.7,0.0,713.0,0.00451983,no
20.29,30.7,0.0,713.0,0.00451983,no
20.245,30.65,0.0,714.5,0.00449979,no
20.2,30.6,0.0,715.5,0.00447982,no
20.26,30.66666667,0.0,724.33333333,0.00450646,no
20.29,30.6,0.0,723.0,0.004505,no
20.29,30.6,0.0,721.33333333,0.004505,no
20.29,30.55,0.0,721.0,0.00449758,no
20.29,30.5,0.0,721.0,0.00449017,no
20.29,30.55,0.0,717.5,0.00449758,no
20.29,30.5,0.0,717.0,0.00449017,no
20.29,30.53333333,0.0,725.0,0.00449511,no
20.2,30.39,0.0,724.5,0.00444886,no
20.2,30.39,0.0,727.5,0.00444886,no
20.2,30.34,0.0,728.0,0.00444148,no
20.29,30.5,0.0,734.5,0.00449017,no
20.2,30.39,0.0,727.0,0.00444886,no
20.26,30.43,0.0,730.33333333,0.00447143,no
20.245,30.445,0.0,730.5,0.00446947,no
20.29,30.42666667,0.0,727.33333333,0.0044793,no
20.29,30.34,0.0,725.5,0.00446644,no
20.29,30.34,0.0,731.0,0.00446644,no
20.245,30.245,0.0,727.5,0.0044399,no
20.29,30.245,0.0,728.0,0.00445236,no
20.2,30.29,0.0,730.0,0.00443411,no
20.2675,30.34,0.0,731.0,0.00446019,no
20.29,30.35666667,0.0,729.66666667,0.00446892,no
20.245,30.245,0.0,730.5,0.0044399,no
20.2,30.1,0.0,731.0,0.0044061,no
20.245,30.1975,0.0,731.0,0.00443288,no
20.245,30.05,0.0,734.0,0.00441107,no
20.29,30.2,0.0,733.33333333,0.00444569,no
20.245,30.15,0.0,733.5,0.00442586,no
20.29,30.2,0.0,732.0,0.00444569,no
20.29,30.15,0.0,731.0,0.00443827,no
20.29,30.1,0.0,728.0,0.00443086,no
20.245,30.0,0.0,734.5,0.00440368,no
20.2,30.06666667,0.0,731.5,0.00440119,no
20.29,30.1,0.0,730.5,0.00443086,no
20.29,30.05,0.0,725.0,0.00442345,no
20.245,29.84,0.0,723.5,0.00438003,no
20.245,30.0,0.0,732.5,0.00440368,no
20.29,30.05,0.0,732.0,0.00442345,no
20.2,30.0,0.0,721.0,0.00439136,no
20.23,30.0,0.0,723.5,0.00439957,no
20.245,30.0,0.0,730.0,0.00440368,no
20.2,29.89,0.0,727.5,0.00437514,no
20.2675,29.89,0.0,727.5,0.00439357,no
20.29,29.89,0.0,733.0,0.00439973,no
20.29,29.89,0.0,729.5,0.00439973,no
20.29,29.89,0.0,731.0,0.00439973,no
20.29,29.89,0.0,733.0,0.00439973,no
20.29,29.82333333,0.0,733.33333333,0.00438985,no
20.2,29.6,0.0,728.0,0.0043324,no
20.29,29.6,0.0,730.5,0.00435674,no
20.2,29.5,0.0,738.0,0.00431766,no
20.2,29.46333333,0.0,739.0,0.00431226,no
20.29,29.5,0.0,738.0,0.00434192,no
20.26,29.46333333,0.0,735.33333333,0.0043284,no
20.2,29.39,0.0,732.0,0.00430145,no
20.29,29.5,0.0,726.5,0.00434192,no
20.245,29.445,0.0,734.0,0.00432165,no
20.29,29.5,0.0,733.0,0.00434192,no
20.29,29.5,0.0,733.0,0.00434192,no
20.29,29.5,0.0,731.0,0.00434192,no
20.29,29.5,0.0,739.0,0.00434192,no
20.26,29.42666667,0.0,732.33333333,0.00432297,no
20.29,29.46333333,0.0,727.66666667,0.00433649,no
20.29,29.5,0.0,723.0,0.00434192,no
20.29,29.39,0.0,725.5,0.00432562,no
20.29,29.39,0.0,727.0,0.00432562,no
20.245,29.34,0.0,735.0,0.00430613,no
20.245,29.34,0.0,732.5,0.00430613,no
20.29,29.29,0.0,731.0,0.0043108,no
20.29,29.29,0.0,732.5,0.0043108,no
20.29,29.29,0.0,729.0,0.0043108,no
20.29,29.2,0.0,733.0,0.00429746,no
20.29,29.2,0.0,729.5,0.00429746,no
20.29,29.2,0.0,733.0,0.00429746,no
20.29,29.2,0.0,734.0,0.00429746,no
20.29,29.2,0.0,732.0,0.00429746,no
20.29,29.0,0.0,730.0,0.00426783,no
20.29,29.2,0.0,734.0,0.00429746,no
20.245,29.15,0.0,731.0,0.00427805,no
20.29,29.175,0.0,732.0,0.00429376,no
20.29,29.0,0.0,730.0,0.00426783,no
20.26,29.13333333,0.0,737.66666667,0.00427959,no
20.2,29.1,0.0,739.0,0.00425872,no
20.2675,29.175,0.0,730.0,0.00428775,no
20.26,29.16666667,0.0,727.5,0.00428452,no
20.29,29.2,0.0,733.5,0.00429746,no
20.29,29.0,0.0,729.0,0.00426783,no
20.29,29.1,0.0,711.0,0.00428264,no
20.29,29.1,0.0,712.0,0.00428264,no
20.245,29.05,0.0,709.0,0.00426328,no
20.29,29.0,0.0,698.33333333,0.00426783,no
20.29,29.0,0.0,697.0,0.00426783,no
20.29,29.0,0.0,711.0,0.00426783,no
20.29,29.0,0.0,749.0,0.00426783,no
20.29,29.0,0.0,758.0,0.00426783,no
20.29,28.93,0.0,774.0,0.00425745,no
20.29,28.89,0.0,778.0,0.00425153,no
20.29,28.89,0.0,781.33333333,0.00425153,no
20.29,28.84,0.0,775.0,0.00424412,no
20.29,28.79,0.0,775.66666667,0.00423671,no
20.34,28.745,0.0,781.5,0.00424322,no
20.29,28.745,0.0,783.5,0.00423004,no
20.29,28.79,0.0,786.0,0.00423671,no
20.29,28.79,0.0,790.0,0.00423671,no
20.29,28.79,0.0,789.0,0.00423671,no
20.29,28.73,0.0,801.0,0.00422782,no
20.29,28.65,0.0,804.0,0.00421597,no
20.29,28.6,0.0,798.0,0.00420856,no
20.29,28.6,0.0,797.0,0.00420856,no
20.29,28.6,0.0,793.0,0.00420856,no
20.29,28.53333333,0.0,802.66666667,0.00419868,no
20.29,28.5,0.0,799.0,0.00419375,no
20.29,28.6,0.0,803.33333333,0.00420856,no
20.29,28.6,0.0,806.5,0.00420856,no
20.29,28.6,0.0,805.0,0.00420856,no
20.29,28.5,0.0,801.0,0.00419375,no
20.29,28.55,0.0,805.0,0.00420115,no
20.29,28.6,0.0,807.0,0.00420856,no
20.29,28.56666667,0.0,808.66666667,0.00420362,no
20.29,28.5,0.0,815.0,0.00419375,no
20.29,28.5,0.0,818.0,0.00419375,no
20.29,28.5,0.0,810.5,0.00419375,no
20.29,28.5,0.0,809.5,0.00419375,no
20.29,28.5,0.0,810.0,0.00419375,no
20.29,28.5,0.0,816.5,0.00419375,no
20.2,28.39,0.0,811.0,0.00415412,no
20.245,28.4175,0.0,813.5,0.00416983,no
20.26,28.29,0.0,820.0,0.00415487,no
20.29,28.5,0.0,815.33333333,0.00419375,no
20.29,28.39,0.0,817.0,0.00417745,no
20.29,28.39,0.0,815.5,0.00417745,no
20.29,28.39,0.0,822.0,0.00417745,no
20.29,28.34,0.0,826.0,0.00417004,no
20.322749999999946,28.37945833333325,0.0,826.5166666673321,0.00418438016666664,no
20.34215909090911,28.387632575757426,0.0,829.3247474760003,0.004190624257575736,no
20.364181818181827,28.39927272727254,0.0,832.3878787898141,0.004198059636363604,no
20.388818181818277,28.414378787878654,0.0,835.7060606087839,0.00420668630303026,no
20.41606818181832,28.432950757575554,0.0,839.2792929328999,0.0042165042575757,no
20.445931818182,28.454988636363527,0.0,843.1075757621703,0.004227513499999922,no
20.478409090909306,28.48049242424226,0.0,847.1909090965918,0.004239714030302944,no
20.51350000000027,28.509462121212056,0.0,851.5292929361628,0.004253105848484742,no
20.551204545454866,28.541897727272556,0.0,856.1227272808878,0.004267688954545322,no
20.591522727273126,28.57779924242404,0.0,860.9712121307591,0.00428346334848469,no
20.634454545455025,28.61716666666641,0.0,866.0747474857831,0.004300429030302849,no
20.68000000000053,28.659999999999723,0.0,871.4333333459574,0.004318585999999792,no
20.728159090909653,28.706299242423928,0.0,877.0469697112848,0.004337934257575512,no
20.778931818182503,28.756064393939123,0.0,882.9156565817648,0.004358473803030033,no
20.83231818181892,28.80929545454526,0.0,889.0393939573935,0.004380204636363323,no
20.29,28.05,0.0,953.5,0.00412709,no
20.29,28.05,0.0,926.0,0.00412709,no
20.29,28.1,0.0,921.33333333,0.0041345,no
20.29,28.1,0.0,905.0,0.0041345,no
20.34,28.05,0.0,885.0,0.00413995,no
20.29,28.0,0.0,874.0,0.00411968,no
20.29,28.05,0.0,870.0,0.00412709,no
20.29,27.89,0.0,858.0,0.00410339,no
20.29,28.025,0.0,863.5,0.00412339,no
20.29,28.0,0.0,862.33333333,0.00411968,no
20.34,27.89,0.0,858.5,0.00411618,no
20.39,27.89,0.0,857.0,0.00412899,no
20.39,27.89,0.0,858.0,0.00412899,no
20.29,27.79,0.0,859.0,0.00408858,no
20.39,27.84,0.0,869.0,0.00412154,no
20.35666667,27.79,0.0,859.33333333,0.00410557,no
20.39,27.79,0.0,853.0,0.00411409,no
20.39,27.79,0.0,853.0,0.00411409,no
20.39,27.79,0.0,851.5,0.00411409,no
20.39,27.79,0.0,859.5,0.00411409,no
20.39,27.7,0.0,859.0,0.00410068,no
20.39,27.6,0.0,852.0,0.00408578,no
20.39,27.7,0.0,852.5,0.00410068,no
20.39,27.65,0.0,845.0,0.00409323,no
20.39,27.7,0.0,851.5,0.00410068,no
20.39,27.6,0.0,863.0,0.00408578,no
20.39,27.6,0.0,859.0,0.00408578,no
20.39,27.7,0.0,860.0,0.00410068,no
20.39,27.6,0.0,851.66666667,0.00408578,no
20.39,27.53,0.0,853.5,0.00407535,no
20.39,27.5,0.0,851.33333333,0.00407088,no
20.39,27.55,0.0,854.25,0.00407833,no
20.39,27.55,0.0,852.0,0.00407833,no
20.39,27.5,0.0,854.0,0.00407088,no
20.39,27.46333333,0.0,853.0,0.00406541,no
20.39,27.5,0.0,853.5,0.00407088,no
20.39,27.5,0.0,855.0,0.00407088,no
20.39,27.5,0.0,856.0,0.00407088,no
20.39,27.5,0.0,855.5,0.00407088,no
20.39,27.39,0.0,853.66666667,0.00405449,no
20.39,27.39,0.0,855.5,0.00405449,no
20.39,27.39,0.0,853.0,0.00405449,no
20.39,27.34,0.0,851.5,0.00404704,no
20.39,27.34,0.0,853.0,0.00404704,no
20.39,27.39,0.0,855.0,0.00405449,no
20.39,27.39,0.0,853.66666667,0.00405449,no
20.39,27.29,0.0,863.0,0.00403959,no
20.39,27.29,0.0,856.5,0.00403959,no
20.39,27.2,0.0,857.0,0.00402618,no
20.39,27.2,0.0,861.5,0.00402618,no
20.39,27.245,0.0,860.0,0.00403288,no
20.39,27.29,0.0,865.0,0.00403959,no
20.39,27.245,0.0,864.5,0.00403288,no
20.39,27.2,0.0,868.0,0.00402618,no
20.39,27.2,0.0,858.0,0.00402618,no
20.39,27.2,0.0,853.0,0.00402618,no
20.39,27.2,0.0,854.5,0.00402618,no
20.39,27.13333333,0.0,859.33333333,0.00401625,no
20.39,27.1,0.0,860.0,0.00401128,no
20.39,27.1,0.0,864.0,0.00401128,no
20.39,27.1,0.0,865.0,0.00401128,no
20.39,27.1,0.0,861.66666667,0.00401128,no
20.39,27.1,0.0,865.5,0.00401128,no
20.39,27.05,0.0,852.5,0.00400383,no
20.39,27.1,0.0,859.5,0.00401128,no
20.39,27.1,0.0,852.0,0.00401128,no
20.39,27.1,0.0,861.66666667,0.00401128,no
20.39,27.05,0.0,864.5,0.00400383,no
20.39,27.0,0.0,865.33333333,0.00399639,no
20.34,27.1,0.0,867.0,0.00399883,no
20.34,27.15,0.0,861.0,0.00400626,no
20.35666667,27.1,0.0,853.0,0.00400298,no
20.39,27.1,0.0,856.5,0.00401128,no
20.39,27.1,0.0,861.0,0.00401128,no
20.39,27.05,0.0,862.0,0.00400383,no
20.39,27.0,0.0,857.33333333,0.00399639,no
20.29,27.1,0.0,857.0,0.00398642,no
20.35666667,27.1,0.0,858.0,0.00400298,no
20.34,27.05,0.0,864.5,0.00399141,no
20.34,27.05,0.0,864.5,0.00399141,no
20.39,27.0,0.0,864.0,0.00399639,no
20.39,27.0,0.0,863.0,0.00399639,no
20.39,27.0,0.0,863.5,0.00399639,no
20.39,27.1,0.0,860.66666667,0.00401128,no
20.39,27.0,0.0,865.0,0.00399639,no
20.402982455719357,27.00223684210531,0.0,864.6609649140856,0.003999956657894751,no
20.41197994924819,26.992612781954968,0.0,865.3028195511326,0.00400076225187972,no
20.421797675158007,26.98245898838011,0.0,865.9856288475912,0.004001692996240624,no
20.432435633448783,26.97177546138088,0.0,866.709392803469,0.004002748890977473,no
20.44389382412044,26.960562200957117,0.0,867.4741114187585,0.0040039299360902616,no
20.456172247173125,26.948819207108887,0.0,868.2797846934623,0.00400523613157898,no
20.469270902606674,26.93654647983618,0.0,869.1264126275797,0.004006667477443657,no
20.483189790421257,26.923744019139004,0.0,870.0139952211132,0.004008223973684251,no
20.497928910616743,26.910411825017405,0.0,870.9425324740595,0.004009905620300797,no
20.5134882631932,26.8965498974713,0.0,871.9120243864212,0.004011712417293287,no
20.52986784815061,26.882158236500743,0.0,872.9224709581966,0.00401364436466171,no
20.547067665488967,26.86723684210571,0.0,873.9738721893868,0.004015701462406085,no
20.565087715208268,26.85178571428616,0.0,875.066228079991,0.004017883710526388,no
20.583927997308543,26.835804853042177,0.0,876.1995386300085,0.004020191109022629,no
20.60358851178983,26.819294258373656,0.0,877.3738038394425,0.004022623657894816,no
20.39,26.76,0.0,864.66666667,0.00396064,no
20.39,26.7,0.0,869.0,0.0039517,no
20.39,26.7,0.0,862.0,0.0039517,no
20.5,26.7,0.0,868.0,0.0039788,no
20.39,26.7,0.0,867.5,0.0039517,no
20.39,26.7,0.0,864.25,0.0039517,no
20.39,26.7,0.0,859.0,0.0039517,no
20.39,26.7,0.0,860.0,0.0039517,no
20.39,26.65,0.0,865.5,0.00394425,no
20.39,26.7,0.0,866.0,0.0039517,no
20.39,26.6,0.0,863.0,0.0039368,no
